,Dog Breed
3741,english cocker spaniel
3742,english springer spaniel
3743,entlebucher sennenhund
3744,eurasier
3745,flat-coated retriever
3746,französische bulldogge
3747,foxterrier
3748,golden retriever
3749,golden retriever
3750,gordon setter
3751,havaneser
3752,havaneser
3753,hollandse herdershond
3754,hovawart
3755,irish setter
3756,irish wolfhound
3757,jack russell terrier
3758,jack russell terrier
3759,jagdterrier
3760,kleiner münsterländer
3761,kleiner münsterländer
3762,labrador retriever
3763,labrador retriever
3764,landseer
3765,dackel
3766,leonberger
3767,lhasa apso
3768,magyar vizsla
3769,malinois
3770,malteser
3771,malteser
3772,mops
3773,mops
3774,neufundländer
3775,englische bulldogge
3776,papillon
3777,jack russell terrier
3778,pekinese
3779,pekinese
3780,prager rattler
3781,pudel
3782,pudel
3783,zwergdackel
3784,rhodesian ridgeback
3785,riesenschnauzer
3786,rottweiler
3787,rottweiler
3788,schnauzer
3789,schnauzer
3790,shar-pei
3791,sheltie
3792,shiba inu
3793,shih tzu
3794,shih tzu
3795,siberian husky
3796,siberian husky
3797,afghanischer windhund
3798,spitz
3799,spitz
3800,staffordshire bull terrier
3801,staffordshire bull terrier
3802,cocker spaniel
3803,tibetan terrier
3804,tibetan terrier
3805,toy-pudel
3806,weimaraner
3807,weißer schweizer schäferhund
3808,welsh terrier
3809,west highland white terrier
3810,whippet
3811,yorkshire terrier
3812,yorkshire terrier
3813,zwergpinscher
3814,zwergpinscher
3815,zwergpudel
3816,zwergschnauzer
3817,zwergspitz
3818,zwergspitz
3819,deutscher pinscher
3820,deutscher pinscher
3821,airedale terrier
3822,akita inu
3823,alaskan malamute
3824,american pit bull terrier
3825,american pit bull terrier
3826,american staffordshire terrier
3827,american staffordshire terrier
3828,australian shepherd
3829,gebirgsschweisshund
3830,beagle
3831,beagle
3832,bearded collie
3833,deutscher schäferhund
3834,deutscher schäferhund
3835,berner sennenhund
3836,berner sennenhund
3837,bichon frisé
3838,bolonka
3839,border collie
3840,border collie
3841,boxer
3842,dackel
3843,bullterrier
3844,cairn terrier
3845,cane corso
3846,cavalier king charles spaniel
3847,chihuahua
3848,chihuahua
3849,chihuahua
3850,cocker spaniel
3851,collie
3852,collie
3853,dackel
3854,dackel
3855,dalmatiner
3856,deutsche dogge
3857,deutsche dogge
3858,deutscher pinscher
3859,deutscher schäferhund
3860,deutscher schäferhund
3861,dobermann
3862,foxterrier
3863,english cocker spaniel
3864,entlebucher sennenhund
3865,flat-coated retriever
3866,französische bulldogge
3867,golden retriever
3868,golden retriever
3869,havaneser
3870,havaneser
3871,hovawart
3872,irish setter
3873,jack russell terrier
3874,jack russell terrier
3875,kleiner münsterländer
3876,labrador retriever
3877,labrador retriever
3878,lhasa apso
3879,magyar vizsla
3880,malinois
3881,malteser
3882,malteser
3883,mops
3884,englische bulldogge
3885,papillon
3886,jack russell terrier
3887,pekinese
3888,pekinese
3889,pudel
3890,pudel
3891,zwergdackel
3892,rhodesian ridgeback
3893,rottweiler
3894,rottweiler
3895,schapendoes
3896,schnauzer
3897,schnauzer
3898,shar-pei
3899,sheltie
3900,shiba inu
3901,shih tzu
3902,shih tzu
3903,siberian husky
3904,siberian husky
3905,spitz
3906,staffordshire bull terrier
3907,tibetan terrier
3908,weißer schweizer schäferhund
3909,west highland white terrier
3910,whippet
3911,yorkshire terrier
3912,yorkshire terrier
3913,zwergpinscher
3914,zwergpinscher
3915,zwergpudel
3916,zwergschnauzer
3917,zwergspitz
3918,zwergspitz
3919,beagle
3920,boxer
3921,chihuahua
3922,dackel
3923,deutscher schäferhund
3924,english cocker spaniel
3925,flat-coated retriever
3926,golden retriever
3927,havaneser
3928,jack russell terrier
3929,jack russell terrier
3930,labrador retriever
3931,labrador retriever
3932,malteser
3933,mops
3934,jack russell terrier
3935,pudel
3936,shih tzu
3937,toy-pudel
3938,west highland white terrier
3939,yorkshire terrier
3940,amerikanischer cocker spaniel
3941,american pit bull terrier
3942,american pit bull terrier
3943,american staffordshire terrier
3944,american staffordshire terrier
3945,australian shepherd
3946,beagle
3947,beagle
3948,berner sennenhund
3949,border collie
3950,border collie
3951,boxer
3952,cane corso
3953,cavalier king charles spaniel
3954,chihuahua
3955,chihuahua
3956,chihuahua
3957,chinesischer schopfhund
3958,cocker spaniel
3959,collie
3960,dackel
3961,dackel
3962,deutsche dogge
3963,deutscher schäferhund
3964,deutscher schäferhund
3965,english cocker spaniel
3966,english cocker spaniel
3967,französische bulldogge
3968,golden retriever
3969,golden retriever
3970,havaneser
3971,havaneser
3972,jack russell terrier
3973,jack russell terrier
3974,labrador retriever
3975,labrador retriever
3976,magyar vizsla
3977,malinois
3978,malteser
3979,malteser
3980,mops
3981,jack russell terrier
3982,pekinese
3983,pekinese
3984,pudel
3985,zwergdackel
3986,rhodesian ridgeback
3987,rottweiler
3988,schnauzer
3989,sheltie
3990,shih tzu
3991,siberian husky
3992,siberian husky
3993,afghanischer windhund
3994,spitz
3995,staffordshire bull terrier
3996,west highland white terrier
3997,whippet
3998,yorkshire terrier
3999,yorkshire terrier
4000,zwergpinscher
4001,zwergpinscher
4002,zwergschnauzer
4003,zwergspitz
4004,zwergspitz
4005,american pit bull terrier
4006,american staffordshire terrier
4007,american staffordshire terrier
4008,australian shepherd
4009,beagle
4010,bolonka
4011,border collie
4012,border collie
4013,boxer
4014,dackel
4015,cane corso
4016,cavalier king charles spaniel
4017,chihuahua
4018,chihuahua
4019,chihuahua
4020,cocker spaniel
4021,collie
4022,dackel
4023,dackel
4024,deutscher schäferhund
4025,deutscher schäferhund
4026,dobermann
4027,english cocker spaniel
4028,flat-coated retriever
4029,französische bulldogge
4030,golden retriever
4031,golden retriever
4032,havaneser
4033,havaneser
4034,jack russell terrier
4035,jack russell terrier
4036,kleiner münsterländer
4037,labradoodle
4038,labrador retriever
4039,labrador retriever
4040,magyar vizsla
4041,malteser
4042,malteser
4043,mops
4044,jack russell terrier
4045,pekinese
4046,pekinese
4047,pudel
4048,pudel
4049,zwergdackel
4050,rhodesian ridgeback
4051,rottweiler
4052,shih tzu
4053,siberian husky
4054,siberian husky
4055,west highland white terrier
4056,whippet
4057,yorkshire terrier
4058,yorkshire terrier
4059,zwergpinscher
4060,zwergpinscher
4061,zwergpudel
4062,zwergschnauzer
4063,zwergspitz
4064,american staffordshire terrier
4065,beagle
4066,chihuahua
4067,chihuahua
4068,dackel
4069,dackel
4070,deutscher schäferhund
4071,deutscher schäferhund
4072,english cocker spaniel
4073,französische bulldogge
4074,golden retriever
4075,havaneser
4076,jack russell terrier
4077,jack russell terrier
4078,labrador retriever
4079,labrador retriever
4080,malteser
4081,mops
4082,jack russell terrier
4083,pudel
4084,zwergdackel
4085,west highland white terrier
4086,yorkshire terrier
4087,zwergpinscher
4088,american pit bull terrier
4089,american staffordshire terrier
4090,american staffordshire terrier
4091,beagle
4092,chihuahua
4093,chihuahua
4094,chihuahua
4095,dackel
4096,dackel
4097,deutscher schäferhund
4098,deutscher schäferhund
4099,französische bulldogge
4100,golden retriever
4101,havaneser
4102,havaneser
4103,jack russell terrier
4104,jack russell terrier
4105,labrador retriever
4106,labrador retriever
4107,magyar vizsla
4108,malteser
4109,mops
4110,jack russell terrier
4111,pekinese
4112,pudel
4113,zwergdackel
4114,west highland white terrier
4115,whippet
4116,yorkshire terrier
4117,yorkshire terrier
4118,zwergpinscher
4119,american staffordshire terrier
4120,australian shepherd
4121,beagle
4122,cavalier king charles spaniel
4123,chihuahua
4124,dackel
4125,deutscher schäferhund
4126,english cocker spaniel
4127,französische bulldogge
4128,golden retriever
4129,havaneser
4130,italienisches windspiel
4131,jack russell terrier
4132,labrador retriever
4133,labrador retriever
4134,magyar vizsla
4135,malteser
4136,mops
4137,west highland white terrier
4138,yorkshire terrier
4139,zwergpinscher
4140,american staffordshire terrier
4141,beagle
4142,chihuahua
4143,dackel
4144,dackel
4145,english cocker spaniel
4146,französische bulldogge
4147,golden retriever
4148,golden retriever
4149,havaneser
4150,jack russell terrier
4151,jack russell terrier
4152,labrador retriever
4153,labrador retriever
4154,malteser
4155,mops
4156,pudel
4157,yorkshire terrier
4158,beagle
4159,border collie
4160,chihuahua
4161,dackel
4162,golden retriever
4163,havaneser
4164,havaneser
4165,jack russell terrier
4166,labrador retriever
4167,labrador retriever
4168,magyar vizsla
4169,malteser
4170,mops
4171,shih tzu
4172,american staffordshire terrier
4173,american staffordshire terrier
4174,beagle
4175,border collie
4176,cavalier king charles spaniel
4177,chihuahua
4178,chihuahua
4179,dackel
4180,deutscher schäferhund
4181,english cocker spaniel
4182,französische bulldogge
4183,golden retriever
4184,golden retriever
4185,havaneser
4186,jack russell terrier
4187,jack russell terrier
4188,labrador retriever
4189,labrador retriever
4190,magyar vizsla
4191,malteser
4192,mops
4193,jack russell terrier
4194,schnauzer
4195,siberian husky
4196,west highland white terrier
4197,yorkshire terrier
4198,zwergpinscher
4199,akita inu
4200,american bulldog
4201,amerikanischer cocker spaniel
4202,american pit bull terrier
4203,american pit bull terrier
4204,american staffordshire terrier
4205,american staffordshire terrier
4206,australian shepherd
4207,beagle
4208,beagle
4209,deutscher schäferhund
4210,berner sennenhund
4211,berner sennenhund
4212,bichon frisé
4213,bordeauxdogge
4214,border collie
4215,border collie
4216,boxer
4217,boxer
4218,dackel
4219,french bulldog
4220,bullterrier
4221,cane corso
4222,cavalier king charles spaniel
4223,chihuahua
4224,chihuahua
4225,chihuahua
4226,chinesischer schopfhund
4227,chinesischer schopfhund
4228,cocker spaniel
4229,dackel
4230,dackel
4231,dalmatiner
4232,deutsche dogge
4233,deutscher pinscher
4234,deutscher schäferhund
4235,deutscher schäferhund
4236,dobermann
4237,dobermann
4238,dogo argentino
4239,foxterrier
4240,foxterrier
4241,english cocker spaniel
4242,english cocker spaniel
4243,entlebucher sennenhund
4244,französische bulldogge
4245,golden retriever
4246,golden retriever
4247,havaneser
4248,havaneser
4249,hovawart
4250,jack russell terrier
4251,jack russell terrier
4252,kleiner münsterländer
4253,labrador retriever
4254,labrador retriever
4255,dackel
4256,lhasa apso
4257,magyar vizsla
4258,malinois
4259,malteser
4260,malteser
4261,mops
4262,englische bulldogge
4263,papillon
4264,jack russell terrier
4265,pekinese
4266,pekinese
4267,pudel
4268,pudel
4269,puli
4270,zwergdackel
4271,rhodesian ridgeback
4272,rottweiler
4273,rottweiler
4274,schnauzer
4275,schnauzer
4276,shar-pei
4277,sheltie
4278,shiba inu
4279,shih tzu
4280,shih tzu
4281,siberian husky
4282,spitz
4283,spitz
4284,staffordshire bull terrier
4285,staffordshire bull terrier
4286,tibetan terrier
4287,west highland white terrier
4288,whippet
4289,yorkshire terrier
4290,yorkshire terrier
4291,zwergpinscher
4292,zwergpinscher
4293,zwergpudel
4294,zwergschnauzer
4295,zwergspitz
4296,zwergspitz
4297,deutscher pinscher
4298,deutscher pinscher
4299,airedale terrier
4300,amerikanischer cocker spaniel
4301,american pit bull terrier
4302,american pit bull terrier
4303,american staffordshire terrier
4304,american staffordshire terrier
4305,australian shepherd
4306,beagle
4307,beagle
4308,deutscher schäferhund
4309,berner sennenhund
4310,border collie
4311,border collie
4312,boxer
4313,dackel
4314,french bulldog
4315,bullterrier
4316,cane corso
4317,cavalier king charles spaniel
4318,chihuahua
4319,chihuahua
4320,chihuahua
4321,cocker spaniel
4322,collie
4323,dackel
4324,dackel
4325,deutscher pinscher
4326,deutscher schäferhund
4327,deutscher schäferhund
4328,dobermann
4329,dogo argentino
4330,foxterrier
4331,english cocker spaniel
4332,english cocker spaniel
4333,flat-coated retriever
4334,französische bulldogge
4335,golden retriever
4336,golden retriever
4337,havaneser
4338,havaneser
4339,hovawart
4340,jack russell terrier
4341,jack russell terrier
4342,labrador retriever
4343,labrador retriever
4344,dackel
4345,magyar vizsla
4346,malinois
4347,malteser
4348,malteser
4349,mops
4350,englische bulldogge
4351,papillon
4352,jack russell terrier
4353,pekinese
4354,pekinese
4355,pudel
4356,pudel
4357,zwergdackel
4358,rhodesian ridgeback
4359,rottweiler
4360,rottweiler
4361,schnauzer
4362,shar-pei
4363,sheltie
4364,shih tzu
4365,siberian husky
4366,siberian husky
4367,spitz
4368,spitz
4369,staffordshire bull terrier
4370,staffordshire bull terrier
4371,west highland white terrier
4372,whippet
4373,yorkshire terrier
4374,yorkshire terrier
4375,zwergpinscher
4376,zwergpudel
4377,zwergspitz
4378,zwergspitz
4379,deutscher pinscher
4380,american pit bull terrier
4381,american pit bull terrier
4382,american staffordshire terrier
4383,american staffordshire terrier
4384,australian shepherd
4385,beagle
4386,beagle
4387,berner sennenhund
4388,border collie
4389,border collie
4390,boxer
4391,bullterrier
4392,cane corso
4393,cavalier king charles spaniel
4394,chihuahua
4395,chihuahua
4396,chihuahua
4397,cocker spaniel
4398,dackel
4399,dackel
4400,deutscher schäferhund
4401,deutscher schäferhund
4402,dobermann
4403,english cocker spaniel
4404,französische bulldogge
4405,golden retriever
4406,golden retriever
4407,havaneser
4408,havaneser
4409,jack russell terrier
4410,jack russell terrier
4411,labrador retriever
4412,labrador retriever
4413,malteser
4414,malteser
4415,mops
4416,jack russell terrier
4417,pekinese
4418,pekinese
4419,pudel
4420,pudel
4421,zwergdackel
4422,rottweiler
4423,schnauzer
4424,shar-pei
4425,shih tzu
4426,siberian husky
4427,staffordshire bull terrier
4428,west highland white terrier
4429,whippet
4430,yorkshire terrier
4431,yorkshire terrier
4432,zwergpinscher
4433,zwergpinscher
4434,zwergpudel
4435,zwergschnauzer
4436,zwergspitz
4437,airedale terrier
4438,american staffordshire terrier
4439,australian shepherd
4440,gebirgsschweisshund
4441,beagle
4442,deutscher schäferhund
4443,berner sennenhund
4444,bichon frisé
4445,border collie
4446,border collie
4447,boxer
4448,cairn terrier
4449,cavalier king charles spaniel
4450,chihuahua
4451,chihuahua
4452,cocker spaniel
4453,collie
4454,dackel
4455,dackel
4456,dalmatiner
4457,deutsche dogge
4458,deutscher schäferhund
4459,deutscher schäferhund
4460,english cocker spaniel
4461,entlebucher sennenhund
4462,flat-coated retriever
4463,französische bulldogge
4464,golden retriever
4465,golden retriever
4466,havaneser
4467,havaneser
4468,hovawart
4469,irish setter
4470,jack russell terrier
4471,jack russell terrier
4472,kleiner münsterländer
4473,labrador retriever
4474,labrador retriever
4475,magyar vizsla
4476,malteser
4477,malteser
4478,mops
4479,jack russell terrier
4480,pekinese
4481,pudel
4482,zwergdackel
4483,rottweiler
4484,schnauzer
4485,schnauzer
4486,shih tzu
4487,siberian husky
4488,spitz
4489,staffordshire bull terrier
4490,west highland white terrier
4491,yorkshire terrier
4492,yorkshire terrier
4493,zwergpinscher
4494,zwergpinscher
4495,zwergpudel
4496,zwergspitz
4497,zwergspitz
4498,american pit bull terrier
4499,american pit bull terrier
4500,american staffordshire terrier
4501,american staffordshire terrier
4502,australian shepherd
4503,beagle
4504,beagle
4505,berner sennenhund
4506,bichon frisé
4507,bolonka
4508,border collie
4509,border collie
4510,boxer
4511,dackel
4512,bullterrier
4513,cavalier king charles spaniel
4514,chihuahua
4515,chihuahua
4516,chihuahua
4517,cocker spaniel
4518,collie
4519,dackel
4520,dackel
4521,deutsche dogge
4522,deutscher schäferhund
4523,deutscher schäferhund
4524,dobermann
4525,foxterrier
4526,english cocker spaniel
4527,entlebucher sennenhund
4528,flat-coated retriever
4529,französische bulldogge
4530,golden retriever
4531,golden retriever
4532,havaneser
4533,havaneser
4534,hovawart
4535,jack russell terrier
4536,jack russell terrier
4537,kleiner münsterländer
4538,labrador retriever
4539,labrador retriever
4540,lagotto romagnolo
4541,magyar vizsla
4542,malinois
4543,malteser
4544,malteser
4545,mops
4546,papillon
4547,jack russell terrier
4548,pekinese
4549,pekinese
4550,pudel
4551,pudel
4552,zwergdackel
4553,rhodesian ridgeback
4554,rottweiler
4555,schnauzer
4556,sheltie
